chrom	start	end	har_coord	category	nearest_gene	distance_to_gene
chr3	116186450	116186697	chr3:116186450-116186697	intronic	LSAMP	0
chr3	116409685	116409829	chr3:116409685-116409829	intronic	LSAMP	0
chr3	116887829	116888106	chr3:116887829-116888106	intronic	LSAMP	0
chr3	117423013	117423185	chr3:117423013-117423185	intergenic_proximal	RNU6-1200P	121020
chr3	117758440	117758821	chr3:117758440-117758821	intronic	RP11-384F7.2	0
chr3	118821520	118821964	chr3:118821520-118821964	intergenic_proximal	RP11-384F7.1	10685
chr3	120265355	120265523	chr3:120265355-120265523	intronic	GPR156	0
chr3	120644977	120645426	chr3:120644977-120645426	intronic	HGD	0
chr3	125942866	125943047	chr3:125942866-125943047	intronic	ALG1L	0
chr3	127449597	127449787	chr3:127449597-127449787	intergenic_proximal	LINC01471	30903
chr3	133077538	133077637	chr3:133077538-133077637	intronic	TMEM108	0
chr3	136760373	136760482	chr3:136760373-136760482	intergenic_proximal	STAG1-DT	4594
chr3	137136691	137137311	chr3:137136691-137137311	intergenic_proximal	IL20RB	125607
chr3	137269688	137270175	chr3:137269688-137270175	intergenic_proximal	RNA5SP142	247959
chr3	137301389	137301538	chr3:137301389-137301538	intergenic_proximal	RNA5SP142	216596
chr3	137864338	137864761	chr3:137864338-137864761	intergenic_proximal	HSPA8P9	15534
chr3	137891644	137892287	chr3:137891644-137892287	intergenic_proximal	HSPA8P9	9408
chr3	138975404	138975455	chr3:138975404-138975455	intergenic_proximal	FOXL2NB	21415
chr3	139774703	139775001	chr3:139774703-139775001	intronic	RP11-319G6.1	0
chr3	140384294	140384449	chr3:140384294-140384449	intronic	CLSTN2	0
chr3	140751679	140751850	chr3:140751679-140751850	intergenic_proximal	TRIM42	50530
chr3	142164458	142164673	chr3:142164458-142164673	exonic	GK5	0
chr3	143482778	143482948	chr3:143482778-143482948	intronic	SLC9A9	0
chr3	143669260	143669476	chr3:143669260-143669476	intronic	SLC9A9	0
chr3	143746469	143746643	chr3:143746469-143746643	intronic	SLC9A9	0
chr3	144688383	144688755	chr3:144688383-144688755	intergenic_proximal	RP11-42F12.1	242540
chr3	146953936	146954239	chr3:146953936-146954239	intronic	RP11-649A16.1	0
chr3	147521713	147521983	chr3:147521713-147521983	intergenic_proximal	ZIC1	11421
chr3	147885533	147886116	chr3:147885533-147886116	intergenic_proximal	RP11-78O22.1	38877
chr3	148445920	148446492	chr3:148445920-148446492	intronic	RP11-455G2.1	0
chr3	148871970	148872078	chr3:148871970-148872078	intronic	RP11-680B3.2	0
chr3	149190986	149191103	chr3:149190986-149191103	intronic	CP	0
chr3	157494691	157495261	chr3:157494691-157495261	exonic	VEPH1	0
chr3	157894044	157894297	chr3:157894044-157894297	intronic	RP11-290K4.2	0
chr3	157919955	157919987	chr3:157919955-157919987	intronic	RP11-290K4.2	0
chr3	157958357	157958708	chr3:157958357-157958708	intronic	RP11-290K4.2	0
chr3	158058408	158059059	chr3:158058408-158059059	intronic	RP11-290K4.2	0
chr3	159294464	159294700	chr3:159294464-159294700	intronic	IQCJ-SCHIP1	0
chr3	159641431	159641581	chr3:159641431-159641581	intronic	IQCJ-SCHIP1	0
chr3	160180706	160181034	chr3:160180706-160181034	intronic	IL12A-AS1	0
chr3	160207299	160207518	chr3:160207299-160207518	intronic	IL12A-AS1	0
chr3	161873996	161874296	chr3:161873996-161874296	intergenic_proximal	RP11-774I5.1	52089
chr3	162737999	162738029	chr3:162737999-162738029	intergenic_proximal	RP13-526J3.1	136208
chr3	166465038	166465331	chr3:166465038-166465331	intergenic_proximal	LINC01326	104362
chr3	167090128	167090368	chr3:167090128-167090368	intergenic_proximal	PPIAP74	23809
chr3	167959547	167959869	chr3:167959547-167959869	promoter_proximal	HMGN2P26	466
chr3	168876432	168876712	chr3:168876432-168876712	intergenic_proximal	RPL21P43	17303
chr3	169364198	169365041	chr3:169364198-169365041	intronic	MECOM	0
chr3	169435787	169436069	chr3:169435787-169436069	intronic	MECOM	0
chr3	169465440	169465823	chr3:169465440-169465823	intronic	MECOM	0
chr3	169573943	169574399	chr3:169573943-169574399	intronic	MECOM	0
chr3	170953897	170954119	chr3:170953897-170954119	promoter_proximal	RP11-114D6.2	0
chr3	171102011	171102311	chr3:171102011-171102311	exonic	TNIK	0
chr3	173406632	173406810	chr3:173406632-173406810	intronic	NLGN1	0
chr3	173962726	173963123	chr3:173962726-173963123	intronic	NLGN1	0
chr3	174102292	174102591	chr3:174102292-174102591	intronic	NLGN1	0
chr3	174314312	174314430	chr3:174314312-174314430	intergenic_proximal	ANAPC15P2	11026
chr3	174676057	174676204	chr3:174676057-174676204	intronic	NAALADL2	0
chr3	174720695	174721018	chr3:174720695-174721018	intronic	NAALADL2	0
chr3	174911842	174912115	chr3:174911842-174912115	intronic	NAALADL2	0
chr3	174958735	174959029	chr3:174958735-174959029	intronic	NAALADL2	0
chr3	175175841	175176175	chr3:175175841-175176175	intronic	NAALADL2	0
chr3	175482386	175482410	chr3:175482386-175482410	intronic	NAALADL2	0
chr3	175579492	175579710	chr3:175579492-175579710	intronic	NAALADL2	0
chr3	175851312	175852102	chr3:175851312-175852102	intergenic_proximal	NAALADL2	40765
chr3	175954177	175954419	chr3:175954177-175954419	intergenic_proximal	RP11-809F4.3	13141
chr3	178669242	178669263	chr3:178669242-178669263	intronic	KCNMB2	0
chr3	179067352	179067622	chr3:179067352-179067622	exonic	ZMAT3	0
chr3	181234534	181234780	chr3:181234534-181234780	intronic	SOX2-OT	0
chr3	182302102	182302335	chr3:182302102-182302335	intergenic_proximal	RP11-338L18.1	62812
chr3	182518652	182518827	chr3:182518652-182518827	intronic	LINC01995	0
chr3	182837849	182838024	chr3:182837849-182838024	intronic	ATP11B	0
chr3	183572059	183572082	chr3:183572059-183572082	intergenic_proximal	KLHL6	16354
chr3	184259202	184259323	chr3:184259202-184259323	exonic	EEF1AKMT4-ECE2	0
chr3	184351502	184351820	chr3:184351502-184351820	intronic	CLCN2	0
chr3	186239307	186239606	chr3:186239307-186239606	intronic	DGKG	0
chr3	187572359	187572399	chr3:187572359-187572399	intergenic_proximal	SST	96513
chr3	187910298	187910592	chr3:187910298-187910592	intergenic_proximal	RP11-44H4.1	22172
chr3	188248811	188248980	chr3:188248811-188248980	intronic	LPP	0
chr3	189200208	189200496	chr3:189200208-189200496	intronic	TPRG1	0
chr3	190545226	190545538	chr3:190545226-190545538	intronic	IL1RAP	0
chr3	193298521	193298706	chr3:193298521-193298706	intronic	ATP13A5	0
chr3	193702129	193702247	chr3:193702129-193702247	intergenic_proximal	OPA1	4319
chr3	193788781	193788983	chr3:193788781-193788983	intergenic_proximal	RP11-528A4.5	6024
chr3	194083291	194083541	chr3:194083291-194083541	intronic	RP11-407B7.3	0
chr3	194462134	194462225	chr3:194462134-194462225	exonic	ATP13A3	0
chr3	197375100	197375175	chr3:197375100-197375175	intergenic_proximal	RP5-1061C18.1	34395
chr4	1363437	1363588	chr4:1363437-1363588	intronic	UVSSA	0
chr4	1611908	1612332	chr4:1611908-1612332	intergenic_proximal	FAM53A	5583
chr4	4792313	4792463	chr4:4792313-4792463	intergenic_proximal	STX18-AS1	4955
chr4	10267958	10268126	chr4:10267958-10268126	promoter_proximal	AC006499.4	0
chr4	11117543	11117687	chr4:11117543-11117687	intergenic_proximal	MIR572	251140
chr4	11689556	11689706	chr4:11689556-11689706	intronic	RP11-281P23.2	0
chr4	11869348	11869460	chr4:11869348-11869460	intergenic_proximal	RP11-1J7.1	45207
chr4	11966101	11966443	chr4:11966101-11966443	intergenic_proximal	RP11-1J7.1	46414
chr4	12933795	12934113	chr4:12933795-12934113	intergenic_proximal	RP11-22A3.1	13461
chr4	13784056	13784239	chr4:13784056-13784239	promoter_proximal	LINC01182	0
chr4	14618088	14618243	chr4:14618088-14618243	intronic	LINC00504	0
chr4	14770036	14770286	chr4:14770036-14770286	intronic	LINC00504	0
chr4	16757157	16757587	chr4:16757157-16757587	intronic	LDB2	0
chr4	16812137	16812547	chr4:16812137-16812547	intronic	LDB2	0
chr4	16972035	16972229	chr4:16972035-16972229	intergenic_proximal	RP11-141E13.1	1046
chr4	17020557	17020707	chr4:17020557-17020707	intronic	RP11-141E13.1	0
chr4	17069136	17069300	chr4:17069136-17069300	intronic	RP11-141E13.1	0
chr4	20193617	20194327	chr4:20193617-20194327	intergenic_proximal	SLIT2	57578
chr4	20338526	20338552	chr4:20338526-20338552	intronic	SLIT2	0
chr4	22735692	22735954	chr4:22735692-22735954	intronic	GBA3	0
chr4	22988362	22988650	chr4:22988362-22988650	promoter_proximal	RP11-412P11.1	497
chr4	23014204	23014310	chr4:23014204-23014310	intronic	RP11-412P11.1	0
chr4	23039149	23039237	chr4:23039149-23039237	intronic	RP11-412P11.1	0
chr4	23806252	23806716	chr4:23806252-23806716	intronic	PPARGC1A	0
chr4	23874048	23874526	chr4:23874048-23874526	intronic	PPARGC1A	0
chr4	23950087	23950226	chr4:23950087-23950226	intergenic_proximal	PPARGC1A	45999
chr4	23978057	23978307	chr4:23978057-23978307	intergenic_proximal	PPARGC1A	73969
chr4	24231957	24232160	chr4:24231957-24232160	intergenic_proximal	DHX15	285281
chr4	24303371	24303778	chr4:24303371-24303778	intergenic_proximal	DHX15	213663
chr4	25821629	25821922	chr4:25821629-25821922	intronic	SEL1L3	0
chr4	26008758	26008948	chr4:26008758-26008948	intergenic_proximal	LINC02357	61806
chr4	26206611	26206884	chr4:26206611-26206884	intronic	RBPJ	0
chr4	28059052	28059150	chr4:28059052-28059150	intergenic_proximal	AC007106.1	73990
chr4	28978373	28978398	chr4:28978373-28978398	intergenic_proximal	LINC02364	18100
chr4	30640388	30640664	chr4:30640388-30640664	intergenic_proximal	RP11-495L18.2	78141
chr4	30651316	30651918	chr4:30651316-30651918	intergenic_proximal	RP11-495L18.2	66887
chr4	30830295	30830616	chr4:30830295-30830616	intronic	PCDH7	0
chr4	31261766	31262129	chr4:31261766-31262129	intergenic_proximal	LINC02497	50089
chr4	33262838	33263208	chr4:33262838-33263208	intergenic_proximal	RP11-638O6.1	24169
chr4	33990089	33990387	chr4:33990089-33990387	intronic	RP11-79E3.3	0
chr4	34484926	34485046	chr4:34484926-34485046	intergenic_proximal	LINC02484	149576
chr4	34718971	34719346	chr4:34718971-34719346	intergenic_proximal	RP11-768G3.1	4374
chr4	35517916	35517991	chr4:35517916-35517991	intergenic_proximal	RNU6-573P	21914
chr4	35806141	35806272	chr4:35806141-35806272	intergenic_proximal	ARAP2	141949
chr4	35824227	35824677	chr4:35824227-35824677	intergenic_proximal	ARAP2	123544
chr4	36016717	36016860	chr4:36016717-36016860	intronic	ARAP2	0
chr4	37543309	37543486	chr4:37543309-37543486	intronic	C4orf19	0
chr4	38946559	38946809	chr4:38946559-38946809	intergenic_proximal	FAM114A1	821
chr4	39547256	39547504	chr4:39547256-39547504	promoter_proximal	UGDH-AS1	0
chr4	41842544	41842795	chr4:41842544-41842795	promoter_proximal	HMGB1P28	0
chr4	42148251	42148980	chr4:42148251-42148980	intronic	BEND4	0
chr4	43761947	43762350	chr4:43761947-43762350	promoter_proximal	RP11-663P9.3	784
chr4	44066318	44066429	chr4:44066318-44066429	intergenic_proximal	RP11-663P9.1	40803
chr4	46506818	46507010	chr4:46506818-46507010	intronic	RP11-436F23.1	0
chr4	48079963	48080773	chr4:48079963-48080773	exonic	TXK	0
chr4	52597568	52597586	chr4:52597568-52597586	exonic	USP46	0
chr4	53210379	53210624	chr4:53210379-53210624	intronic	SCFD2	0
chr4	53943633	53944043	chr4:53943633-53944043	intronic	RP11-231C18.3	0
chr4	55082573	55082723	chr4:55082573-55082723	exonic	RP11-530I17.1	0
chr4	56938291	56938518	chr4:56938291-56938518	intronic	REST	0
chr4	57200954	57201239	chr4:57200954-57201239	intronic	IGFBP7-AS1	0
chr4	57279024	57279287	chr4:57279024-57279287	intergenic_proximal	IGFBP7-AS1	71566
chr4	57355397	57355615	chr4:57355397-57355615	intergenic_proximal	RPS26P24	2069
chr4	57363182	57363564	chr4:57363182-57363564	intergenic_proximal	RPS26P24	9854
chr4	57437996	57438270	chr4:57437996-57438270	intronic	LINC02380	0
chr4	57497600	57498018	chr4:57497600-57498018	intergenic_proximal	RP11-319E12.2	1757
chr4	57504909	57505113	chr4:57504909-57505113	intergenic_proximal	RP11-319E12.2	9066
chr4	57607868	57608197	chr4:57607868-57608197	promoter_proximal	RP11-4O3.1	0
chr4	57635873	57636045	chr4:57635873-57636045	intronic	RP11-4O3.1	0
chr4	57689662	57690187	chr4:57689662-57690187	intergenic_proximal	RP11-4O3.2	29848
chr4	57737669	57737830	chr4:57737669-57737830	intergenic_proximal	RP11-4O3.2	13015
chr4	57904087	57904276	chr4:57904087-57904276	intergenic_proximal	RP11-167A8.1	48817
chr4	58253545	58253908	chr4:58253545-58253908	intergenic_proximal	RP11-25L5.2	135476
chr4	58288343	58288731	chr4:58288343-58288731	intergenic_proximal	RP11-25L5.2	170274
chr4	60195558	60195714	chr4:60195558-60195714	intergenic_proximal	RP11-284H12.1	156973
chr4	61812390	61812493	chr4:61812390-61812493	intronic	ADGRL3	0
chr4	61820249	61820306	chr4:61820249-61820306	intronic	ADGRL3	0
chr4	62672013	62672173	chr4:62672013-62672173	intergenic_proximal	EXOC5P1	144653
chr4	62847622	62847643	chr4:62847622-62847643	intergenic_proximal	EXOC5P1	28829
chr4	62856716	62856885	chr4:62856716-62856885	intergenic_proximal	EXOC5P1	37923
chr4	63349324	63349424	chr4:63349324-63349424	promoter_proximal	LARP1BP1	690
chr4	63782697	63783121	chr4:63782697-63783121	intergenic_proximal	RP11-12K22.1	252937
chr4	64225644	64225788	chr4:64225644-64225788	intergenic_proximal	TECRL	49469
chr4	65611726	65611825	chr4:65611726-65611825	intronic	EPHA5	0
chr4	66950054	66950476	chr4:66950054-66950476	intergenic_proximal	RNU6-699P	52684
chr4	67047544	67047940	chr4:67047544-67047940	intergenic_proximal	RNU6-699P	150174
chr4	71322523	71322733	chr4:71322523-71322733	intronic	SLC4A4	0
chr4	74155684	74156074	chr4:74155684-74156074	intronic	MTHFD2L	0
chr4	76375495	76375759	chr4:76375495-76375759	exonic	CCDC158	0
chr4	78992556	78992756	chr4:78992556-78992756	intronic	LINC01088	0
chr4	79460396	79460619	chr4:79460396-79460619	intergenic_proximal	LINC00989	31183
chr4	79984836	79984868	chr4:79984836-79984868	exonic	ANTXR2	0
chr4	80199065	80199101	chr4:80199065-80199101	promoter_proximal	PRDM8	0
chr4	80541238	80541397	chr4:80541238-80541397	intronic	CFAP299	0
chr4	80786466	80786744	chr4:80786466-80786744	intronic	CFAP299	0
chr4	82128598	82129349	chr4:82128598-82129349	promoter_proximal	HNRNPA3P13	0
chr4	83632038	83632301	chr4:83632038-83632301	intergenic_proximal	Y_RNA	3895
chr4	83794128	83794556	chr4:83794128-83794556	intergenic_proximal	RP11-8L2.1	1880
chr4	84001755	84001949	chr4:84001755-84001949	intronic	RP11-8L2.1	0
chr4	84474187	84474417	chr4:84474187-84474417	intergenic_proximal	NKX6-1	17568
chr4	86778461	86778532	chr4:86778461-86778532	intronic	PTPN13	0
chr4	90668262	90668330	chr4:90668262-90668330	intronic	CCSER1	0
chr4	92222607	92222708	chr4:92222607-92222708	intronic	RP11-562F9.4	0
chr4	92765429	92765579	chr4:92765429-92765579	intronic	GRID2	0
chr4	92950199	92950353	chr4:92950199-92950353	intronic	GRID2	0
chr4	93185352	93185491	chr4:93185352-93185491	intronic	GRID2	0
chr4	93675896	93676023	chr4:93675896-93676023	intronic	GRID2	0
chr4	94934269	94934659	chr4:94934269-94934659	intronic	BMPR1B	0
chr4	96755671	96755927	chr4:96755671-96755927	intronic	LINC02267	0
chr4	97197882	97198137	chr4:97197882-97198137	intronic	STPG2	0
chr4	97253639	97253750	chr4:97253639-97253750	intronic	STPG2	0
chr4	98646169	98646339	chr4:98646169-98646339	intronic	TSPAN5	0
chr4	98721234	98721538	chr4:98721234-98721538	intergenic_proximal	RP11-1299A16.1	7264
chr4	100147759	100147792	chr4:100147759-100147792	intronic	H2AZ1-DT	0
chr4	100588037	100588351	chr4:100588037-100588351	intronic	EMCN	0
chr4	101161403	101161653	chr4:101161403-101161653	intronic	PPP3CA	0
chr4	101191868	101191927	chr4:101191868-101191927	intronic	PPP3CA	0
chr4	104420783	104421333	chr4:104420783-104421333	intergenic_proximal	RP11-729M20.1	9749
chr4	104424503	104425073	chr4:104424503-104425073	intergenic_proximal	RP11-729M20.1	13469
chr4	105046302	105046538	chr4:105046302-105046538	intronic	RP11-556I14.1	0
chr4	106434739	106434772	chr4:106434739-106434772	promoter_proximal	LINC02173	0
chr4	107552862	107553244	chr4:107552862-107553244	intergenic_proximal	PAPSS1	37032
chr4	107779067	107779268	chr4:107779067-107779268	intergenic_proximal	SGMS2	45295
chr4	108849340	108849455	chr4:108849340-108849455	intronic	COL25A1	0
chr4	108893721	108894166	chr4:108893721-108894166	intronic	COL25A1	0
chr4	111888299	111888685	chr4:111888299-111888685	intronic	RP11-269F21.3	0
chr4	112513689	112513825	chr4:112513689-112513825	promoter_proximal	NEUROG2	0
chr4	113847461	113847625	chr4:113847461-113847625	intergenic_proximal	RP11-397D21.1	7226
chr4	114758370	114758685	chr4:114758370-114758685	intergenic_proximal	RN7SL808P	40646
chr4	114945972	114945991	chr4:114945972-114945991	intronic	NDST4	0
chr4	115607490	115607595	chr4:115607490-115607595	intergenic_proximal	RPF2P2	21217
chr4	118239877	118239893	chr4:118239877-118239893	intronic	NDST3	0
chr4	123396505	123396895	chr4:123396505-123396895	promoter_proximal	SPRY1	0
chr4	127339725	127340055	chr4:127339725-127340055	intronic	RP11-125O18.1	0
chr4	128553629	128553729	chr4:128553629-128553729	promoter_proximal	RP11-130C6.1	214
chr4	129281597	129281790	chr4:129281597-129281790	intergenic_proximal	RP11-419L4.1	17385
chr4	129362933	129363296	chr4:129362933-129363296	intronic	RP11-419L4.2	0
chr4	129421207	129421432	chr4:129421207-129421432	intergenic_proximal	RP11-419L4.2	43704
chr4	130639187	130639511	chr4:130639187-130639511	intergenic_proximal	GAPDHP56	134844
chr4	132524327	132524440	chr4:132524327-132524440	intergenic_proximal	LINC01256	66624
chr4	133518057	133518438	chr4:133518057-133518438	intergenic_proximal	RP11-285A15.1	56128
chr4	134099569	134099702	chr4:134099569-134099702	intronic	RP11-400D2.2	0
chr4	136318153	136318511	chr4:136318153-136318511	intronic	RP11-775H9.2	0
chr4	136892206	136892476	chr4:136892206-136892476	intronic	LINC02511	0
chr4	137161340	137161499	chr4:137161340-137161499	intronic	LINC02511	0
chr4	137762706	137762856	chr4:137762706-137762856	intergenic_proximal	RP11-793B23.2	7407
chr4	137857726	137857823	chr4:137857726-137857823	intergenic_proximal	RP11-793B23.1	41325
chr4	137863988	137864245	chr4:137863988-137864245	intergenic_proximal	RP11-793B23.1	47587
chr4	138725152	138725506	chr4:138725152-138725506	intergenic_proximal	RP11-98O2.1	48031
chr4	140935286	140935536	chr4:140935286-140935536	intronic	RNF150	0
chr4	142193267	142193417	chr4:142193267-142193417	intronic	INPP4B	0
chr4	144650077	144650449	chr4:144650077-144650449	intronic	RP11-1289C17.1	0
chr4	144872408	144872858	chr4:144872408-144872858	promoter_proximal	RP11-1289C17.2	0
chr4	145482002	145482018	chr4:145482002-145482018	promoter_proximal	SMAD1	0
chr4	146855974	146856100	chr4:146855974-146856100	intronic	TTC29	0
chr4	146981102	146981320	chr4:146981102-146981320	intergenic_proximal	RP11-292D4.1	5646
chr4	148080699	148080783	chr4:148080699-148080783	exonic	NR3C2	0
chr4	148748346	148748813	chr4:148748346-148748813	intronic	RP11-563M4.2	0
chr4	151583497	151583665	chr4:151583497-151583665	intronic	FAM160A1	0
chr4	151986759	151986926	chr4:151986759-151986926	promoter_proximal	RP11-73G16.4	0
chr4	151987085	151987265	chr4:151987085-151987265	promoter_proximal	RP11-73G16.4	0
chr4	152197241	152197468	chr4:152197241-152197468	intergenic_proximal	RP11-18H21.3	9519
chr4	153487843	153487956	chr4:153487843-153487956	intronic	TMEM131L	0
chr4	154230208	154230398	chr4:154230208-154230398	intronic	RP11-290O12.2	0
chr4	154827957	154828074	chr4:154827957-154828074	exonic	RBM46	0
chr4	156735607	156735901	chr4:156735607-156735901	intergenic_proximal	PDGFC	24553
chr4	156770986	156771146	chr4:156770986-156771146	intronic	PDGFC	0
chr4	158164935	158165157	chr4:158164935-158165157	intronic	GASK1B	0
chr4	160070937	160071108	chr4:160070937-160071108	intergenic_proximal	LINC02233	293110
chr4	163527482	163527506	chr4:163527482-163527506	exonic	MARCHF1	0
chr4	164131176	164131352	chr4:164131176-164131352	intronic	MARCHF1	0
chr4	165683887	165683906	chr4:165683887-165683906	promoter_proximal	RP11-511B7.2	0
chr4	166043599	166043671	chr4:166043599-166043671	intronic	TLL1	0
chr4	166174574	166174597	chr4:166174574-166174597	intergenic_proximal	TLL1	70118
